Engine x,Engine y,y coolant wall,Channel width,Rib width,Channel height,Chamber wall thickness,Channel area
-0.16340079940000002,0.045,0.046,0.002866197182858411,0.0029143332997468084,0.003,0.001,8.598591548575233e-06
-0.1629341468,0.045,0.046,0.0028638497652256254,0.002916680717379594,0.003,0.001,8.591549295676877e-06
-0.1624674942,0.045,0.046,0.002861502347592839,0.0029190281350123803,0.003,0.001,8.584507042778518e-06
-0.16200084150000002,0.045,0.046,0.0028591549294570205,0.002921375553148199,0.003,0.001,8.577464788371062e-06
-0.16153418890000001,0.045,0.046,0.0028568075118242343,0.0029237229707809852,0.003,0.001,8.570422535472703e-06
-0.1610675362,0.045,0.046,0.0028544600936884156,0.002926070388916804,0.003,0.001,8.563380281065248e-06
-0.1606008836,0.045,0.046,0.0028521126760556294,0.00292841780654959,0.003,0.001,8.556338028166888e-06
-0.160134231,0.045,0.046,0.0028497652584228437,0.002930765224182376,0.003,0.001,8.54929577526853e-06
-0.1596675783,0.045,0.046,0.0028474178402870245,0.002933112642318195,0.003,0.001,8.542253520861074e-06
-0.1592009257,0.045,0.046,0.0028450704226542388,0.002935460059950981,0.003,0.001,8.535211267962716e-06
-0.158734273,0.045,0.046,0.00284272300451842,0.0029378074780867995,0.003,0.001,8.52816901355526e-06
-0.1582676204,0.045,0.046,0.002840375586885634,0.0029401548957195857,0.003,0.001,8.521126760656901e-06
-0.1578009678,0.045,0.046,0.002838028169252848,0.0029425023133523714,0.003,0.001,8.514084507758545e-06
-0.1573343151,0.045,0.046,0.0028356807511170294,0.00294484973148819,0.003,0.001,8.507042253351088e-06
-0.1568676625,0.045,0.046,0.002833333333484243,0.0029471971491209763,0.003,0.001,8.50000000045273e-06
-0.1564010098,0.045,0.046,0.002830985915348424,0.0029495445672567955,0.003,0.001,8.492957746045272e-06
